match_id,tournament_id,round,player_1,player_2,winner,score,p1_world_ranking,p2_world_ranking,p1_seeding,p2_seeding,date
2563,4732,R32,WENG Hong Yang,Anders ANTONSEN,Anders ANTONSEN,13-21 12-21,,,,,2023-01-21
2564,4732,R32,PRANNOY H. S.,CHOU Tien Chen,PRANNOY H. S.,21-18 22-20,,7,,,2023-01-21
2565,4732,R32,Magnus JOHANNESEN,LEE Cheuk Yiu,Magnus JOHANNESEN,15-21 21-17 21-19,,,,,2023-01-21
2566,4732,R32,NG Tze Yong,LEE Zii Jia,LEE Zii Jia,15-21 22-20 17-21,,,,,2023-01-21
2567,4732,R32,LU Guang Zu,Kantaphon WANGCHAROEN,LU Guang Zu,22-20 21-16,,,,,2023-01-21
2568,4732,R32,Kenta NISHIMOTO,Priyanshu RAJAWAT,Kenta NISHIMOTO,21-17 21-14,,,,,2023-01-21
2569,4732,R32,KIDAMBI Srikanth,Kunlavut VITIDSARN,Kunlavut VITIDSARN,15-21 21-14 13-21,18,3,,,2023-01-21
2570,4732,R32,ZHAO Jun Peng,Chico Aura DWI WARDOYO,ZHAO Jun Peng,21-10 21-8,,,,,2023-01-21
2571,4732,R32,Rasmus GEMKE,LI Shi Feng,Rasmus GEMKE,21-18 21-17,,,,,2023-01-21
2572,4732,R32,LIN Chun-Yi,Toma Junior POPOV,LIN Chun-Yi,21-11 22-20,1,13,,,2023-01-21
2573,4732,R32,LOH Kean Yew,Anthony Sinisuka GINTING,Anthony Sinisuka GINTING,15-21 19-21,8,,,,2023-01-21
2574,4732,R16,WANG Tzu Wei,Kanta TSUNEYAMA,Kanta TSUNEYAMA,14-21 19-21,23,,,,2023-01-21
2575,4732,R16,SHI Yu Qi,Christo POPOV,Christo POPOV,15-21 19-21,,10,,,2023-01-21
2576,4732,R16,Kodai NARAOKA,Anders ANTONSEN,Kodai NARAOKA,21-19 12-21 21-19,,,,,2023-01-21
2577,4732,R16,PRANNOY H. S.,Magnus JOHANNESEN,PRANNOY H. S.,21-12 21-18,,,,,2023-01-21
2578,4732,R16,LEE Zii Jia,LU Guang Zu,LEE Zii Jia,21-10 21-12,,,,,2023-01-21
2579,4732,R16,Kenta NISHIMOTO,Kunlavut VITIDSARN,Kenta NISHIMOTO,21-15 21-23 21-10,,3,,,2023-01-21
2580,4732,R16,ZHAO Jun Peng,Rasmus GEMKE,ZHAO Jun Peng,21-13 21-14,,,,,2023-01-21
2581,4732,R16,LIN Chun-Yi,Anthony Sinisuka GINTING,LIN Chun-Yi,21-18 21-17,1,,,,2023-01-21
2582,4732,QF,Kanta TSUNEYAMA,Christo POPOV,Kanta TSUNEYAMA,21-18 21-19,,10,,,2023-01-21
2583,4732,QF,Kodai NARAOKA,PRANNOY H. S.,Kodai NARAOKA,21-9 21-14,,,,,2023-01-21
2584,4732,QF,LEE Zii Jia,Kenta NISHIMOTO,Kenta NISHIMOTO,11-21 12-21,,,,,2023-01-21
2585,4732,QF,ZHAO Jun Peng,LIN Chun-Yi,ZHAO Jun Peng,18-21 21-17 21-15,,1,,,2023-01-21
2586,4732,SF,Kanta TSUNEYAMA,Kodai NARAOKA,Kodai NARAOKA,15-21 19-21,,,,,2023-01-21
2587,4732,SF,Kenta NISHIMOTO,ZHAO Jun Peng,Kenta NISHIMOTO,21-17 21-8,,,,,2023-01-21
2588,4732,F,Kodai NARAOKA,Kenta NISHIMOTO,Kodai NARAOKA,21-13 21-13,,,,,2023-01-21
2589,4733,R32,Sholeh AIDIL,Alwi FARHAN,Alwi FARHAN,17-21 12-21,,2,,,2023-01-28
2590,4733,R32,LEONG Jun Hao,Justin HOH,Justin HOH,13-21 17-21,,,,,2023-01-28
2591,4733,R32,Sathish Kumar KARUNAKARAN,HUANG Yu Kai,Sathish Kumar KARUNAKARAN,21-8 21-13,,,,,2023-01-28
2592,4733,R32,Dmitriy PANARIN,Priyanshu RAJAWAT,Priyanshu RAJAWAT,17-21 19-21,,,,,2023-01-28
2593,4733,R32,Jia Heng Jason TEH,CHI Yu Jen,CHI Yu Jen,15-21 16-21,9,6,,,2023-01-28
2594,4733,R32,Shesar Hiren RHUSTAVITO,CHEAM June Wei,CHEAM June Wei,21-23 21-15 9-21,,,,,2023-01-28
2595,4733,R32,KIDAMBI Srikanth,LEE Chia Hao,LEE Chia Hao,21-23 8-21,18,,,,2023-01-28
2596,4733,R32,Chirag SEN,Kiran GEORGE,Kiran GEORGE,16-21 21-14 13-21,,19,,,2023-01-28
2597,4733,R32,WANG Tzu Wei,Sameer VERMA,WANG Tzu Wei,21-9 7-21 21-17,23,,,,2023-01-28
2598,4733,R32,Meiraba Luwang MAISNAM,SOONG Joo Ven,SOONG Joo Ven,14-21 15-21,,,,,2023-01-28
2599,4733,R32,Mithun MANJUNATH,Alex LANIER,Alex LANIER,16-21 14-21,,20,,,2023-01-28
2600,4733,R32,Mads CHRISTOPHERSEN,CHOU Tien Chen,Mads CHRISTOPHERSEN,21-19 21-17,,7,,,2023-01-28
2601,4733,R32,Arnaud MERKLE,S.Sankar Muthusamy SUBRAMANIAN,Arnaud MERKLE,21-12 21-19,,,,,2023-01-28
2602,4733,R32,Kantaphon WANGCHAROEN,LIN Chun-Yi,LIN Chun-Yi,18-21 21-15 9-21,,1,,,2023-01-28
2603,4733,R32,KUO Kuan Lin,SU Li Yang,KUO Kuan Lin,21-18 5-21 21-16,,,,,2023-01-28
2604,4733,R32,SAI PRANEETH B.,Kenta NISHIMOTO,Kenta NISHIMOTO,17-21 15-21,,,,,2023-01-28
2605,4733,R16,Alwi FARHAN,Justin HOH,Alwi FARHAN,21-11 23-21,2,,,,2023-01-28
2606,4733,R16,Sathish Kumar KARUNAKARAN,Priyanshu RAJAWAT,Priyanshu RAJAWAT,18-21 6-11,,,,,2023-01-28
2607,4733,R16,CHI Yu Jen,CHEAM June Wei,CHI Yu Jen,17-21 21-11 21-17,6,,,,2023-01-28
2608,4733,R16,LEE Chia Hao,Kiran GEORGE,LEE Chia Hao,21-16 18-21 22-20,,19,,,2023-01-28
2609,4733,R16,WANG Tzu Wei,SOONG Joo Ven,SOONG Joo Ven,19-21 13-21,23,,,,2023-01-28
2610,4733,R16,Alex LANIER,Mads CHRISTOPHERSEN,Alex LANIER,21-18 18-21 21-15,20,,,,2023-01-28
